time,conjugations
31.90,1754
32.00,1721
32.10,1715
32.20,1722
32.30,1727
32.40,1752
32.50,1724
32.60,1697
32.70,1755
32.80,1735
32.90,1723
33.00,1769
33.10,1750
33.20,1746
33.30,1764
33.40,1789
33.50,1719
33.60,1773
33.70,1783
33.80,1812
33.90,1806
34.00,1791
34.10,1755
34.20,1817
34.30,1837
34.40,1772
34.50,1821
34.60,1822
34.70,1774
34.80,1848
34.90,1829
35.00,1788
35.10,1787
35.20,1811
35.30,1815
35.40,1845
35.50,1868
35.60,1801
35.70,1840
35.80,1807
35.90,1801
36.00,1772
36.10,1817
36.20,1854
36.30,1842
36.40,1818
36.50,1862
36.60,1843
36.70,1820
36.80,1878
36.90,1857
37.00,1832
37.10,1863
37.20,1831
37.30,1896
37.40,1924
37.50,1908
37.60,1866
37.70,1862
37.80,1815
37.90,1863
38.00,1856
38.10,1861
38.20,1816
38.30,1823
38.40,1856
38.50,1844
38.60,1904
38.70,1837
38.80,1834
38.90,1869
39.00,1861
39.10,1819
39.20,1785
39.30,1829
39.40,1786
39.50,1800
39.60,1823
39.70,1819
39.80,1838
39.90,1830
40.00,1822
40.10,1865
40.20,1797
40.30,1795
40.40,1719
40.50,1826
40.60,1774
40.70,1805
40.80,1801
40.90,1722
41.00,1747
41.10,1741
41.20,1720
41.30,1725
41.40,1764
41.50,1695
41.60,1762
41.70,1765
41.80,1752
41.90,1763
42.00,1738
42.10,1816
42.20,1695
42.30,1705
42.40,1744
42.50,1694
42.60,1713
42.70,1763
42.80,1756
42.90,1714
43.00,1772
43.10,1813
43.20,1813
43.30,1828
43.40,1843
43.50,1863
43.60,1855
43.70,1808
43.80,1797
43.90,1861
44.00,1859
44.10,1844
44.20,1838
44.30,1858
44.40,1859
44.50,1866
44.60,1825
44.70,1821
44.80,1783
44.90,1768
45.00,1797
45.10,1752
45.20,1783
45.30,1856
45.40,1836
45.50,1884
45.60,1826
45.70,1873
45.80,1857
45.90,1876
46.00,1858
46.10,1848
46.20,1803
46.30,1777
46.40,1851
46.50,1854
46.60,1870
46.70,1852
46.80,1809
46.90,1871
47.00,1848
47.10,1840
47.20,1836
47.30,1860
47.40,1878
47.50,1844
47.60,1858
47.70,1897
47.80,1865
47.90,1862
48.00,1858
48.10,1901
48.20,1914
48.30,1912
48.40,1883
48.50,1883
48.60,1847
48.70,1867
48.80,1873
48.90,1869
49.00,1848
49.10,1872
49.20,1873
49.30,1874
49.40,1851
49.50,1906
49.60,1915
49.70,1882
49.80,1892
49.90,1942
50.00,1949
50.10,1937
50.20,1922
50.30,1910
50.40,1899
50.50,1908
50.60,1871
50.70,1830
50.80,1832
50.90,1809
51.00,1870
51.10,1851
51.20,1853
51.30,1827
51.40,1840
51.50,1899
51.60,1898
51.70,1828
51.80,1813
51.90,1785
52.00,1789
52.10,1765
52.20,1809
52.30,1792
52.40,1821
52.50,1753
52.60,1790
52.70,1708
52.80,1718
52.90,1700
53.00,1768
53.10,1765
53.20,1747
53.30,1768
53.40,1736
53.50,1726
53.60,1726
53.70,1757
53.80,1738
53.90,1749
54.00,1736
54.10,1785
54.20,1766
54.30,1739
54.40,1684
54.50,1684
54.60,1733
54.70,1746
54.80,1714
54.90,1769
55.00,1743
55.10,1761
55.20,1826
55.30,1794
55.40,1779
55.50,1731
55.60,1755
55.70,1818
55.80,1764
55.90,1770
56.00,1827
56.10,1818
56.20,1840
56.30,1808
56.40,1809
56.50,1780
56.60,1736
56.70,1797
56.80,1763
56.90,1772
57.00,1754
57.10,1802
57.20,1882
57.30,1833
57.40,1855
57.50,1790
57.60,1837
57.70,1797
57.80,1780
57.90,1829
58.00,1805
58.10,1783
58.20,1786
58.30,1747
58.40,1762
58.50,1796
58.60,1744
58.70,1692
58.80,1710
58.90,1728
59.00,1681
59.10,1679
59.20,1760
59.30,1815
59.40,1831
59.50,1838
59.60,1756
59.70,1811
59.80,1844
59.90,1873
60.00,1831
